Flag for Follow Up,,Survey Title,Survey ID,Page,Page Heading,Question ID,varnames,Question Heading,Answer ID,Answer,answervalues
,526,OT POPMOV SC2 UT 1 pt 1 Aperture,66750419,1,,824495101,,Please use the scale below to indicate indicate your level of confidence in your answer for this question.,9178205973,,#NULL
,299,OT POPMOV SC2 UT 1 pt 1 Neon,66767622,1,,824694118,,Task (1): ,9179924302,1,#NULL
,298,OT POPMOV SC2 UT 1 pt 1 Neon,66767622,1,,824694118,,Task (1): ,9179924303,2,#NULL
,297,OT POPMOV SC2 UT 1 pt 1 Neon,66767622,1,,824694118,,Task (1): ,9179924304,3,#NULL
,296,OT POPMOV SC2 UT 1 pt 1 Neon,66767622,1,,824694118,,Task (1): ,9179924305,4,#NULL
,295,OT POPMOV SC2 UT 1 pt 1 Neon,66767622,1,,824694118,,Task (1): ,9179924306,5,#NULL
,294,OT POPMOV SC2 UT 1 pt 1 Neon,66767622,1,,824694119,,Please use the scale below to indicate indicate your level of confidence in your answer for this question.,9179924309,Certainly Wrong (0%),#NULL
,293,OT POPMOV SC2 UT 1 pt 1 Neon,66767622,1,,824694119,,Please use the scale below to indicate indicate your level of confidence in your answer for this question.,9179924310,-0.1,#NULL
,292,OT POPMOV SC2 UT 1 pt 1 Neon,66767622,1,,824694119,,Please use the scale below to indicate indicate your level of confidence in your answer for this question.,9179924311,-0.2,#NULL
,291,OT POPMOV SC2 UT 1 pt 1 Neon,66767622,1,,824694119,,Please use the scale below to indicate indicate your level of confidence in your answer for this question.,9179924312,-0.3,#NULL
,290,OT POPMOV SC2 UT 1 pt 1 Neon,66767622,1,,824694119,,Please use the scale below to indicate indicate your level of confidence in your answer for this question.,9179924313,-0.4,#NULL
,289,OT POPMOV SC2 UT 1 pt 1 Neon,66767622,1,,824694119,,Please use the scale below to indicate indicate your level of confidence in your answer for this question.,9179924314,Completely Uncertain (50%),#NULL
,288,OT POPMOV SC2 UT 1 pt 1 Neon,66767622,1,,824694119,,Please use the scale below to indicate indicate your level of confidence in your answer for this question.,9179924315,-0.6,#NULL
,287,OT POPMOV SC2 UT 1 pt 1 Neon,66767622,1,,824694119,,Please use the scale below to indicate indicate your level of confidence in your answer for this question.,9179924316,-0.7,#NULL
,286,OT POPMOV SC2 UT 1 pt 1 Neon,66767622,1,,824694119,,Please use the scale below to indicate indicate your level of confidence in your answer for this question.,9179924317,-0.8,#NULL
,285,OT POPMOV SC2 UT 1 pt 1 Neon,66767622,1,,824694119,,Please use the scale below to indicate indicate your level of confidence in your answer for this question.,9179924318,-0.9,#NULL
,308,OT POPMOV SC2 UT 1 pt 1 Neon,66767622,1,,824694119,,Please use the scale below to indicate indicate your level of confidence in your answer for this question.,9179924319,Certainly Correct (100%),#NULL
,317,OT POPMOV SC2 UT 1 pt 1 Neon,66767622,1,,824694119,,Please use the scale below to indicate indicate your level of confidence in your answer for this question.,9179924320,,#NULL
,392,OT POPMOV SC2 UT 1 pt 2,67086914,1,,828464920,TSK.CP1.OT1.PRB.002.,Task (2): Group seasons based on the utilization of taxis within New York City.<br><br>Question: Which season generally shows the highest number of taxi trips in New York City?,9212993237,Winter: December-February,Winter: December-February
,393,OT POPMOV SC2 UT 1 pt 2,67086914,1,,828464920,TSK.CP1.OT1.PRB.002.,Task (2): Group seasons based on the utilization of taxis within New York City.<br><br>Question: Which season generally shows the highest number of taxi trips in New York City?,9212993238,Spring: March-April,Spring: March-April
,394,OT POPMOV SC2 UT 1 pt 2,67086914,1,,828464920,TSK.CP1.OT1.PRB.002.,Task (2): Group seasons based on the utilization of taxis within New York City.<br><br>Question: Which season generally shows the highest number of taxi trips in New York City?,9212993239,Summer: May-June,Summer: May-June
,395,OT POPMOV SC2 UT 1 pt 2,67086914,1,,828464920,TSK.CP1.OT1.PRB.002.,Task (2): Group seasons based on the utilization of taxis within New York City.<br><br>Question: Which season generally shows the highest number of taxi trips in New York City?,9212993240,Fall: September-November,Fall: September-November
,396,OT POPMOV SC2 UT 1 pt 2,67086914,1,,828464921,TSK.CP1.OT1.CON.002.,Please use the scale below to indicate indicate your level of confidence in your answer for this question.,9212970804,Certainly Wrong (0%),0
,398,OT POPMOV SC2 UT 1 pt 2,67086914,1,,828464921,TSK.CP1.OT1.CON.002.,Please use the scale below to indicate indicate your level of confidence in your answer for this question.,9212970805,-0.1,10
,405,OT POPMOV SC2 UT 1 pt 2,67086914,1,,828464921,TSK.CP1.OT1.CON.002.,Please use the scale below to indicate indicate your level of confidence in your answer for this question.,9212970806,-0.2,20
,399,OT POPMOV SC2 UT 1 pt 2,67086914,1,,828464921,TSK.CP1.OT1.CON.002.,Please use the scale below to indicate indicate your level of confidence in your answer for this question.,9212970807,-0.3,30
,400,OT POPMOV SC2 UT 1 pt 2,67086914,1,,828464921,TSK.CP1.OT1.CON.002.,Please use the scale below to indicate indicate your level of confidence in your answer for this question.,9212970808,-0.4,40
,401,OT POPMOV SC2 UT 1 pt 2,67086914,1,,828464921,TSK.CP1.OT1.CON.002.,Please use the scale below to indicate indicate your level of confidence in your answer for this question.,9212970809,Completely Uncertain (50%),50
,402,OT POPMOV SC2 UT 1 pt 2,67086914,1,,828464921,TSK.CP1.OT1.CON.002.,Please use the scale below to indicate indicate your level of confidence in your answer for this question.,9212970810,-0.6,60
,403,OT POPMOV SC2 UT 1 pt 2,67086914,1,,828464921,TSK.CP1.OT1.CON.002.,Please use the scale below to indicate indicate your level of confidence in your answer for this question.,9212970811,-0.7,70
,404,OT POPMOV SC2 UT 1 pt 2,67086914,1,,828464921,TSK.CP1.OT1.CON.002.,Please use the scale below to indicate indicate your level of confidence in your answer for this question.,9212970812,-0.8,80
,355,OT POPMOV SC2 UT 1 pt 2,67086914,1,,828464921,TSK.CP1.OT1.CON.002.,Please use the scale below to indicate indicate your level of confidence in your answer for this question.,9212970813,-0.9,90
,406,OT POPMOV SC2 UT 1 pt 2,67086914,1,,828464921,TSK.CP1.OT1.CON.002.,Please use the scale below to indicate indicate your level of confidence in your answer for this question.,9212970814,Certainly Correct (100%),100
,354,OT POPMOV SC2 UT 1 pt 2,67086914,1,,828464921,TSK.CP1.OT1.CON.002.,Please use the scale below to indicate indicate your level of confidence in your answer for this question.,9212970815,,#NULL
,512,OT POPMOV SC2 UT 1 pt 3,66553321,1,,822238265,TSK.CP1.OT1.PRB.003.,"Task (3): Compare general utilization of taxis within New York City during major city-wide events to base-rates.<br><br>Question: Were there more or fewer taxi trips taken during the 2014 New York City Half-Marathon, compared to taxi trips taken one week prior?",9200231902,Fewer,Fewer
,513,OT POPMOV SC2 UT 1 pt 3,66553321,1,,822238265,TSK.CP1.OT1.PRB.003.,"Task (3): Compare general utilization of taxis within New York City during major city-wide events to base-rates.<br><br>Question: Were there more or fewer taxi trips taken during the 2014 New York City Half-Marathon, compared to taxi trips taken one week prior?",9200231903,More,More
,527,OT POPMOV SC2 UT 1 pt 3,66553321,1,,822238266,TSK.CP1.OT1.CON.003.,Please use the scale below to indicate indicate your level of confidence in your answer for this question.,9158266171,Certainly Wrong (0%),0
,361,OT POPMOV SC2 UT 1 pt 3,66553321,1,,822238266,TSK.CP1.OT1.CON.003.,Please use the scale below to indicate indicate your level of confidence in your answer for this question.,9158266172,-0.1,10
,362,OT POPMOV SC2 UT 1 pt 3,66553321,1,,822238266,TSK.CP1.OT1.CON.003.,Please use the scale below to indicate indicate your level of confidence in your answer for this question.,9158266173,-0.2,20
,363,OT POPMOV SC2 UT 1 pt 3,66553321,1,,822238266,TSK.CP1.OT1.CON.003.,Please use the scale below to indicate indicate your level of confidence in your answer for this question.,9158266174,-0.3,30
,364,OT POPMOV SC2 UT 1 pt 3,66553321,1,,822238266,TSK.CP1.OT1.CON.003.,Please use the scale below to indicate indicate your level of confidence in your answer for this question.,9158266175,-0.4,40
,365,OT POPMOV SC2 UT 1 pt 3,66553321,1,,822238266,TSK.CP1.OT1.CON.003.,Please use the scale below to indicate indicate your level of confidence in your answer for this question.,9158266177,Completely Uncertain (50%),50
,366,OT POPMOV SC2 UT 1 pt 3,66553321,1,,822238266,TSK.CP1.OT1.CON.003.,Please use the scale below to indicate indicate your level of confidence in your answer for this question.,9158266179,-0.6,60
,367,OT POPMOV SC2 UT 1 pt 3,66553321,1,,822238266,TSK.CP1.OT1.CON.003.,Please use the scale below to indicate indicate your level of confidence in your answer for this question.,9158266180,-0.7,70
,368,OT POPMOV SC2 UT 1 pt 3,66553321,1,,822238266,TSK.CP1.OT1.CON.003.,Please use the scale below to indicate indicate your level of confidence in your answer for this question.,9158266182,-0.8,80
,369,OT POPMOV SC2 UT 1 pt 3,66553321,1,,822238266,TSK.CP1.OT1.CON.003.,Please use the scale below to indicate indicate your level of confidence in your answer for this question.,9158266184,-0.9,90
,370,OT POPMOV SC2 UT 1 pt 3,66553321,1,,822238266,TSK.CP1.OT1.CON.003.,Please use the scale below to indicate indicate your level of confidence in your answer for this question.,9158266185,Certainly Correct (100%),100
,371,OT POPMOV SC2 UT 1 pt 3,66553321,1,,822238266,TSK.CP1.OT1.CON.003.,Please use the scale below to indicate indicate your level of confidence in your answer for this question.,9158266186,,#NULL
,498,OT POPMOV SC2 UT 1 pt 4,66553345,1,,822238452,TSK.CP1.OT1.PRB.004.,Task (4): Find an area of Boston with a high concentration of reported crimes and social media use.<br><br>Question: Does the area in Boston with the highest concentration of arrests also show higher social media usage?,9200234461,Fewer,Fewer
,499,OT POPMOV SC2 UT 1 pt 4,66553345,1,,822238452,TSK.CP1.OT1.PRB.004.,Task (4): Find an area of Boston with a high concentration of reported crimes and social media use.<br><br>Question: Does the area in Boston with the highest concentration of arrests also show higher social media usage?,9200234462,More,More
,500,OT POPMOV SC2 UT 1 pt 4,66553345,1,,822238453,TSK.CP1.OT1.CON.004.,Please use the scale below to indicate indicate your level of confidence in your answer for this question.,9158267979,Certainly Wrong (0%),0
,501,OT POPMOV SC2 UT 1 pt 4,66553345,1,,822238453,TSK.CP1.OT1.CON.004.,Please use the scale below to indicate indicate your level of confidence in your answer for this question.,9158267980,-0.1,10
,502,OT POPMOV SC2 UT 1 pt 4,66553345,1,,822238453,TSK.CP1.OT1.CON.004.,Please use the scale below to indicate indicate your level of confidence in your answer for this question.,9158267981,-0.2,20
,503,OT POPMOV SC2 UT 1 pt 4,66553345,1,,822238453,TSK.CP1.OT1.CON.004.,Please use the scale below to indicate indicate your level of confidence in your answer for this question.,9158267982,-0.3,30
,504,OT POPMOV SC2 UT 1 pt 4,66553345,1,,822238453,TSK.CP1.OT1.CON.004.,Please use the scale below to indicate indicate your level of confidence in your answer for this question.,9158267983,-0.4,40
,505,OT POPMOV SC2 UT 1 pt 4,66553345,1,,822238453,TSK.CP1.OT1.CON.004.,Please use the scale below to indicate indicate your level of confidence in your answer for this question.,9158267984,Completely Uncertain (50%),50
,506,OT POPMOV SC2 UT 1 pt 4,66553345,1,,822238453,TSK.CP1.OT1.CON.004.,Please use the scale below to indicate indicate your level of confidence in your answer for this question.,9158267985,-0.6,60
,507,OT POPMOV SC2 UT 1 pt 4,66553345,1,,822238453,TSK.CP1.OT1.CON.004.,Please use the scale below to indicate indicate your level of confidence in your answer for this question.,9158267986,-0.7,70
,508,OT POPMOV SC2 UT 1 pt 4,66553345,1,,822238453,TSK.CP1.OT1.CON.004.,Please use the scale below to indicate indicate your level of confidence in your answer for this question.,9158267987,-0.8,80
,509,OT POPMOV SC2 UT 1 pt 4,66553345,1,,822238453,TSK.CP1.OT1.CON.004.,Please use the scale below to indicate indicate your level of confidence in your answer for this question.,9158267988,-0.9,90
,510,OT POPMOV SC2 UT 1 pt 4,66553345,1,,822238453,TSK.CP1.OT1.CON.004.,Please use the scale below to indicate indicate your level of confidence in your answer for this question.,9158267989,Certainly Correct (100%),100
,511,OT POPMOV SC2 UT 1 pt 4,66553345,1,,822238453,TSK.CP1.OT1.CON.004.,Please use the scale below to indicate indicate your level of confidence in your answer for this question.,9158267990,,#NULL
,560,OT POPMOV SC2 UT 1 pt 5,66553563,1,,822240864,TSK.CP1.OT1.PRB.005.,"Task (5):  Examine if areas in Boston with high rates of Twitter usage are also high in crime.<br><br>Question: Which of the following areas has the highest Twitter usage and highest number of crime reports (all categories, not just arrests)?",9158289174,Somerville,Somerville
,559,OT POPMOV SC2 UT 1 pt 5,66553563,1,,822240864,TSK.CP1.OT1.PRB.005.,"Task (5):  Examine if areas in Boston with high rates of Twitter usage are also high in crime.<br><br>Question: Which of the following areas has the highest Twitter usage and highest number of crime reports (all categories, not just arrests)?",9158289175,Central Cambridge,Central Cambridge
,558,OT POPMOV SC2 UT 1 pt 5,66553563,1,,822240864,TSK.CP1.OT1.PRB.005.,"Task (5):  Examine if areas in Boston with high rates of Twitter usage are also high in crime.<br><br>Question: Which of the following areas has the highest Twitter usage and highest number of crime reports (all categories, not just arrests)?",9158289176,Downtown Boston,Downtown Boston
,557,OT POPMOV SC2 UT 1 pt 5,66553563,1,,822240864,TSK.CP1.OT1.PRB.005.,"Task (5):  Examine if areas in Boston with high rates of Twitter usage are also high in crime.<br><br>Question: Which of the following areas has the highest Twitter usage and highest number of crime reports (all categories, not just arrests)?",9158289177,Brighton,Brighton
,563,OT POPMOV SC2 UT 1 pt 5,66553563,1,,822240864,TSK.CP1.OT1.PRB.005.,"Task (5):  Examine if areas in Boston with high rates of Twitter usage are also high in crime.<br><br>Question: Which of the following areas has the highest Twitter usage and highest number of crime reports (all categories, not just arrests)?",9158289178,South Boston,South Boston
,556,OT POPMOV SC2 UT 1 pt 5,66553563,1,,822240865,TSK.CP1.OT1.CON.005.,Please use the scale below to indicate indicate your level of confidence in your answer for this question.,9158287819,Certainly Wrong (0%),0
,554,OT POPMOV SC2 UT 1 pt 5,66553563,1,,822240865,TSK.CP1.OT1.CON.005.,Please use the scale below to indicate indicate your level of confidence in your answer for this question.,9158287820,-0.1,10
,553,OT POPMOV SC2 UT 1 pt 5,66553563,1,,822240865,TSK.CP1.OT1.CON.005.,Please use the scale below to indicate indicate your level of confidence in your answer for this question.,9158287821,-0.2,20
,552,OT POPMOV SC2 UT 1 pt 5,66553563,1,,822240865,TSK.CP1.OT1.CON.005.,Please use the scale below to indicate indicate your level of confidence in your answer for this question.,9158287822,-0.3,30
,551,OT POPMOV SC2 UT 1 pt 5,66553563,1,,822240865,TSK.CP1.OT1.CON.005.,Please use the scale below to indicate indicate your level of confidence in your answer for this question.,9158287823,-0.4,40
,550,OT POPMOV SC2 UT 1 pt 5,66553563,1,,822240865,TSK.CP1.OT1.CON.005.,Please use the scale below to indicate indicate your level of confidence in your answer for this question.,9158287824,Completely Uncertain (50%),50
,549,OT POPMOV SC2 UT 1 pt 5,66553563,1,,822240865,TSK.CP1.OT1.CON.005.,Please use the scale below to indicate indicate your level of confidence in your answer for this question.,9158287825,-0.6,60
,531,OT POPMOV SC2 UT 1 pt 5,66553563,1,,822240865,TSK.CP1.OT1.CON.005.,Please use the scale below to indicate indicate your level of confidence in your answer for this question.,9158287826,-0.7,70
,545,OT POPMOV SC2 UT 1 pt 5,66553563,1,,822240865,TSK.CP1.OT1.CON.005.,Please use the scale below to indicate indicate your level of confidence in your answer for this question.,9158287827,-0.8,80
,529,OT POPMOV SC2 UT 1 pt 5,66553563,1,,822240865,TSK.CP1.OT1.CON.005.,Please use the scale below to indicate indicate your level of confidence in your answer for this question.,9158287828,-0.9,90
,530,OT POPMOV SC2 UT 1 pt 5,66553563,1,,822240865,TSK.CP1.OT1.CON.005.,Please use the scale below to indicate indicate your level of confidence in your answer for this question.,9158287829,Certainly Correct (100%),100
,497,OT POPMOV SC2 UT 1 pt 5,66553563,1,,822240865,TSK.CP1.OT1.CON.005.,Please use the scale below to indicate indicate your level of confidence in your answer for this question.,9158287830,,#NULL
,536,OT POPMOV SC2 UT 2 pt 1,66554049,1,,822246907,TSK.CP1.OT2.PRB.005.,"Task (1): Identify the protests in Washington, D.C. in first week of December, 2014.<br><br>Question: Give the cause of the protest associated with marches in Dupont Circle and Adams-Morgan in the first week of December, 2014 in Washington, D.C. ",1,open_ended,#NULL
,537,OT POPMOV SC2 UT 2 pt 1,66554049,1,,822246909,TSK.CP1.OT2.CON.005.,Please use the scale below to indicate indicate your level of confidence in your answer for this question.,9158337902,Certainly Wrong (0%),0
,538,OT POPMOV SC2 UT 2 pt 1,66554049,1,,822246909,TSK.CP1.OT2.CON.005.,Please use the scale below to indicate indicate your level of confidence in your answer for this question.,9158337903,-0.1,10
,539,OT POPMOV SC2 UT 2 pt 1,66554049,1,,822246909,TSK.CP1.OT2.CON.005.,Please use the scale below to indicate indicate your level of confidence in your answer for this question.,9158337904,-0.2,20
,540,OT POPMOV SC2 UT 2 pt 1,66554049,1,,822246909,TSK.CP1.OT2.CON.005.,Please use the scale below to indicate indicate your level of confidence in your answer for this question.,9158337905,-0.3,30
,541,OT POPMOV SC2 UT 2 pt 1,66554049,1,,822246909,TSK.CP1.OT2.CON.005.,Please use the scale below to indicate indicate your level of confidence in your answer for this question.,9158337906,-0.4,40
,542,OT POPMOV SC2 UT 2 pt 1,66554049,1,,822246909,TSK.CP1.OT2.CON.005.,Please use the scale below to indicate indicate your level of confidence in your answer for this question.,9158337907,Completely Uncertain (50%),50
,543,OT POPMOV SC2 UT 2 pt 1,66554049,1,,822246909,TSK.CP1.OT2.CON.005.,Please use the scale below to indicate indicate your level of confidence in your answer for this question.,9158337908,-0.6,60
,544,OT POPMOV SC2 UT 2 pt 1,66554049,1,,822246909,TSK.CP1.OT2.CON.005.,Please use the scale below to indicate indicate your level of confidence in your answer for this question.,9158337909,-0.7,70
,546,OT POPMOV SC2 UT 2 pt 1,66554049,1,,822246909,TSK.CP1.OT2.CON.005.,Please use the scale below to indicate indicate your level of confidence in your answer for this question.,9158337910,-0.8,80
,548,OT POPMOV SC2 UT 2 pt 1,66554049,1,,822246909,TSK.CP1.OT2.CON.005.,Please use the scale below to indicate indicate your level of confidence in your answer for this question.,9158337911,-0.9,90
,562,OT POPMOV SC2 UT 2 pt 1,66554049,1,,822246909,TSK.CP1.OT2.CON.005.,Please use the scale below to indicate indicate your level of confidence in your answer for this question.,9158337912,Certainly Correct (100%),100
,561,OT POPMOV SC2 UT 2 pt 1,66554049,1,,822246909,TSK.CP1.OT2.CON.005.,Please use the scale below to indicate indicate your level of confidence in your answer for this question.,9158337913,,#NULL
,344,OT POPMOV SC2 UT 2 pt 1 Aperture,66750575,1,,824496688,,Task (1): ,9178219936,1,#NULL
,336,OT POPMOV SC2 UT 2 pt 1 Aperture,66750575,1,,824496688,,Task (1): ,9178219937,2,#NULL
,326,OT POPMOV SC2 UT 2 pt 1 Aperture,66750575,1,,824496688,,Task (1): ,9178219938,3,#NULL
,320,OT POPMOV SC2 UT 2 pt 1 Aperture,66750575,1,,824496688,,Task (1): ,9178219939,4,#NULL
,321,OT POPMOV SC2 UT 2 pt 1 Aperture,66750575,1,,824496688,,Task (1): ,9178219940,5,#NULL
,322,OT POPMOV SC2 UT 2 pt 1 Aperture,66750575,1,,824496689,,Please use the scale below to indicate indicate your level of confidence in your answer for this question.,9178219943,Certainly Wrong (0%),#NULL
,323,OT POPMOV SC2 UT 2 pt 1 Aperture,66750575,1,,824496689,,Please use the scale below to indicate indicate your level of confidence in your answer for this question.,9178219944,-0.1,#NULL
,324,OT POPMOV SC2 UT 2 pt 1 Aperture,66750575,1,,824496689,,Please use the scale below to indicate indicate your level of confidence in your answer for this question.,9178219945,-0.2,#NULL
,325,OT POPMOV SC2 UT 2 pt 1 Aperture,66750575,1,,824496689,,Please use the scale below to indicate indicate your level of confidence in your answer for this question.,9178219946,-0.3,#NULL
,327,OT POPMOV SC2 UT 2 pt 1 Aperture,66750575,1,,824496689,,Please use the scale below to indicate indicate your level of confidence in your answer for this question.,9178219947,-0.4,#NULL
,334,OT POPMOV SC2 UT 2 pt 1 Aperture,66750575,1,,824496689,,Please use the scale below to indicate indicate your level of confidence in your answer for this question.,9178219948,Completely Uncertain (50%),#NULL
,328,OT POPMOV SC2 UT 2 pt 1 Aperture,66750575,1,,824496689,,Please use the scale below to indicate indicate your level of confidence in your answer for this question.,9178219949,-0.6,#NULL
,329,OT POPMOV SC2 UT 2 pt 1 Aperture,66750575,1,,824496689,,Please use the scale below to indicate indicate your level of confidence in your answer for this question.,9178219950,-0.7,#NULL
,330,OT POPMOV SC2 UT 2 pt 1 Aperture,66750575,1,,824496689,,Please use the scale below to indicate indicate your level of confidence in your answer for this question.,9178219951,-0.8,#NULL
,331,OT POPMOV SC2 UT 2 pt 1 Aperture,66750575,1,,824496689,,Please use the scale below to indicate indicate your level of confidence in your answer for this question.,9178219952,-0.9,#NULL
,332,OT POPMOV SC2 UT 2 pt 1 Aperture,66750575,1,,824496689,,Please use the scale below to indicate indicate your level of confidence in your answer for this question.,9178219953,Certainly Correct (100%),#NULL
,333,OT POPMOV SC2 UT 2 pt 1 Aperture,66750575,1,,824496689,,Please use the scale below to indicate indicate your level of confidence in your answer for this question.,9178219954,,#NULL
,568,OT POPMOV SC2 UT 2 pt 1 Aperture Demo,67284364,2,,830735657,,Question (1): Which date in 2014 shows the highest number of mentions for protest activity? Give the date in MM/DD/YYYY format.,1,open_ended,#NULL
,585,OT POPMOV SC2 UT 2 pt 1 Aperture Demo,67284364,2,,830735658,,Please use the scale below to indicate indicate your level of confidence in your answer for this question.,9232635432,Certainly Wrong (0%),#NULL
,586,OT POPMOV SC2 UT 2 pt 1 Aperture Demo,67284364,2,,830735658,,Please use the scale below to indicate indicate your level of confidence in your answer for this question.,9232635433,-0.1,#NULL
,587,OT POPMOV SC2 UT 2 pt 1 Aperture Demo,67284364,2,,830735658,,Please use the scale below to indicate indicate your level of confidence in your answer for this question.,9232635434,-0.2,#NULL
,591,OT POPMOV SC2 UT 2 pt 1 Aperture Demo,67284364,2,,830735658,,Please use the scale below to indicate indicate your level of confidence in your answer for this question.,9232635435,-0.3,#NULL
,589,OT POPMOV SC2 UT 2 pt 1 Aperture Demo,67284364,2,,830735658,,Please use the scale below to indicate indicate your level of confidence in your answer for this question.,9232635436,-0.4,#NULL
,590,OT POPMOV SC2 UT 2 pt 1 Aperture Demo,67284364,2,,830735658,,Please use the scale below to indicate indicate your level of confidence in your answer for this question.,9232635437,Completely Uncertain (50%),#NULL
,596,OT POPMOV SC2 UT 2 pt 1 Aperture Demo,67284364,2,,830735658,,Please use the scale below to indicate indicate your level of confidence in your answer for this question.,9232635438,-0.6,#NULL
,592,OT POPMOV SC2 UT 2 pt 1 Aperture Demo,67284364,2,,830735658,,Please use the scale below to indicate indicate your level of confidence in your answer for this question.,9232635439,-0.7,#NULL
,593,OT POPMOV SC2 UT 2 pt 1 Aperture Demo,67284364,2,,830735658,,Please use the scale below to indicate indicate your level of confidence in your answer for this question.,9232635440,-0.8,#NULL
,594,OT POPMOV SC2 UT 2 pt 1 Aperture Demo,67284364,2,,830735658,,Please use the scale below to indicate indicate your level of confidence in your answer for this question.,9232635441,-0.9,#NULL
,595,OT POPMOV SC2 UT 2 pt 1 Aperture Demo,67284364,2,,830735658,,Please use the scale below to indicate indicate your level of confidence in your answer for this question.,9232635442,Certainly Correct (100%),#NULL
,584,OT POPMOV SC2 UT 2 pt 1 Aperture Demo,67284364,2,,830735658,,Please use the scale below to indicate indicate your level of confidence in your answer for this question.,9232635443,,#NULL
,588,OT POPMOV SC2 UT 2 pt 1 Aperture Demo,67284364,2,,830741859,,Question (2): What was the event (as mentioned in twitter) that set off the most mentioned 2014 protest activity in New York City? Enter a pertinent description or keywords in the textbox below.,1,open_ended,#NULL
,582,OT POPMOV SC2 UT 2 pt 1 Aperture Demo,67284364,2,,830745061,,Please use the scale below to indicate indicate your level of confidence in your answer for this question.,9232712855,Certainly Wrong (0%),#NULL
,581,OT POPMOV SC2 UT 2 pt 1 Aperture Demo,67284364,2,,830745061,,Please use the scale below to indicate indicate your level of confidence in your answer for this question.,9232712856,-0.1,#NULL
,580,OT POPMOV SC2 UT 2 pt 1 Aperture Demo,67284364,2,,830745061,,Please use the scale below to indicate indicate your level of confidence in your answer for this question.,9232712857,-0.2,#NULL
,583,OT POPMOV SC2 UT 2 pt 1 Aperture Demo,67284364,2,,830745061,,Please use the scale below to indicate indicate your level of confidence in your answer for this question.,9232712858,-0.3,#NULL
,579,OT POPMOV SC2 UT 2 pt 1 Aperture Demo,67284364,2,,830745061,,Please use the scale below to indicate indicate your level of confidence in your answer for this question.,9232712859,-0.4,#NULL
,578,OT POPMOV SC2 UT 2 pt 1 Aperture Demo,67284364,2,,830745061,,Please use the scale below to indicate indicate your level of confidence in your answer for this question.,9232712860,Completely Uncertain (50%),#NULL
,577,OT POPMOV SC2 UT 2 pt 1 Aperture Demo,67284364,2,,830745061,,Please use the scale below to indicate indicate your level of confidence in your answer for this question.,9232712861,-0.6,#NULL
,576,OT POPMOV SC2 UT 2 pt 1 Aperture Demo,67284364,2,,830745061,,Please use the scale below to indicate indicate your level of confidence in your answer for this question.,9232712862,-0.7,#NULL
,569,OT POPMOV SC2 UT 2 pt 1 Aperture Demo,67284364,2,,830745061,,Please use the scale below to indicate indicate your level of confidence in your answer for this question.,9232712863,-0.8,#NULL
,574,OT POPMOV SC2 UT 2 pt 1 Aperture Demo,67284364,2,,830745061,,Please use the scale below to indicate indicate your level of confidence in your answer for this question.,9232712864,-0.9,#NULL
,573,OT POPMOV SC2 UT 2 pt 1 Aperture Demo,67284364,2,,830745061,,Please use the scale below to indicate indicate your level of confidence in your answer for this question.,9232712865,Certainly Correct (100%),#NULL
,572,OT POPMOV SC2 UT 2 pt 1 Aperture Demo,67284364,2,,830745061,,Please use the scale below to indicate indicate your level of confidence in your answer for this question.,9232712866,,#NULL
,571,OT POPMOV SC2 UT 2 pt 1 Aperture Demo,67284364,2,,830746759,,Task (1): Characterize 2014 Protests in New York City.<br>,9232728464,Descriptive Text 1,#NULL
,360,OT POPMOV SC2 UT 2 pt 1 Aperture Demo,67284364,1,Copy of page: ,830867463,,Task (1):  Characterize the traffic in lower Manhattan.,9234032738,Descriptive Text 1,#NULL
,359,OT POPMOV SC2 UT 2 pt 1 Aperture Demo,67284364,1,Copy of page: ,830867464,,"Question (1): During the week of September 10th, 2013, what event affected traffic flow around lower Manhattan?",1,open_ended,#NULL
,358,OT POPMOV SC2 UT 2 pt 1 Aperture Demo,67284364,1,Copy of page: ,830867465,,Please use the scale below to indicate indicate your level of confidence in your answer for this question.,9234027584,Certainly Wrong (0%),#NULL
,357,OT POPMOV SC2 UT 2 pt 1 Aperture Demo,67284364,1,Copy of page: ,830867465,,Please use the scale below to indicate indicate your level of confidence in your answer for this question.,9234027585,-0.1,#NULL
,356,OT POPMOV SC2 UT 2 pt 1 Aperture Demo,67284364,1,Copy of page: ,830867465,,Please use the scale below to indicate indicate your level of confidence in your answer for this question.,9234027586,-0.2,#NULL
,379,OT POPMOV SC2 UT 2 pt 1 Aperture Demo,67284364,1,Copy of page: ,830867465,,Please use the scale below to indicate indicate your level of confidence in your answer for this question.,9234027587,-0.3,#NULL
,388,OT POPMOV SC2 UT 2 pt 1 Aperture Demo,67284364,1,Copy of page: ,830867465,,Please use the scale below to indicate indicate your level of confidence in your answer for this question.,9234027588,-0.4,#NULL
,389,OT POPMOV SC2 UT 2 pt 1 Aperture Demo,67284364,1,Copy of page: ,830867465,,Please use the scale below to indicate indicate your level of confidence in your answer for this question.,9234027589,Completely Uncertain (50%),#NULL
,390,OT POPMOV SC2 UT 2 pt 1 Aperture Demo,67284364,1,Copy of page: ,830867465,,Please use the scale below to indicate indicate your level of confidence in your answer for this question.,9234027590,-0.6,#NULL
,409,OT POPMOV SC2 UT 2 pt 1 Aperture Demo,67284364,1,Copy of page: ,830867465,,Please use the scale below to indicate indicate your level of confidence in your answer for this question.,9234027591,-0.7,#NULL
